Donor,Replicate,Condition,Group,Tissue,Layer,Target cell,Cells,Area mm^2,Total cells
2501,1,Uncircumcised,Non infected,Shaft,Epithelium,CD3+,0,288.2,2278
2501,1,Uncircumcised,Non infected,Shaft,Epithelium,CCR10+,0,288.2,2278
2501,1,Uncircumcised,Non infected,Shaft,Epithelium,CD4+CCR10+,0,288.2,2278
2501,1,Uncircumcised,Non infected,Shaft,Epithelium,CD4+CD3+,0,288.2,2278
2501,1,Uncircumcised,Non infected,Shaft,Epithelium,CD3+CCR10+,2,288.2,2278
2501,1,Uncircumcised,Non infected,Shaft,Epithelium,CD4+CD3+CCR10+,5,288.2,2278
2501,1,Uncircumcised,Non infected,Shaft,Epithelium,CD4+,7,288.2,2278
2501,2,Uncircumcised,Non infected,Shaft,All tissue,CCR10+,1,407.8,2782
2501,2,Uncircumcised,Non infected,Shaft,All tissue,CD4+CCR10+,1,407.8,2782
2501,2,Uncircumcised,Non infected,Shaft,All tissue,CD4+,6,407.8,2782
2501,2,Uncircumcised,Non infected,Shaft,All tissue,CD3+CCR10+,12,407.8,2782
2501,2,Uncircumcised,Non infected,Shaft,All tissue,CD4+CD3+CCR10+,28,407.8,2782
2501,2,Uncircumcised,Non infected,Shaft,All tissue,CD3+,0,407.8,2782
2501,2,Uncircumcised,Non infected,Shaft,All tissue,CD4+CD3+,0,407.8,2782
2501,2,Uncircumcised,Non infected,Shaft,Connective,CCR10+,0,80.8,373
2501,2,Uncircumcised,Non infected,Shaft,Connective,CD4+CCR10+,1,80.8,373
2501,2,Uncircumcised,Non infected,Shaft,Connective,CD4+,4,80.8,373
2501,2,Uncircumcised,Non infected,Shaft,Connective,CD3+CCR10+,11,80.8,373
2501,2,Uncircumcised,Non infected,Shaft,Connective,CD4+CD3+CCR10+,23,80.8,373
2501,2,Uncircumcised,Non infected,Shaft,Connective,CD3+,0,80.8,373
2501,2,Uncircumcised,Non infected,Shaft,Connective,CD4+CD3+,0,80.8,373
2501,2,Uncircumcised,Non infected,Shaft,Epithelium,CD3+,0,327,2409
2501,2,Uncircumcised,Non infected,Shaft,Epithelium,CD4+CCR10+,0,327,2409
2501,2,Uncircumcised,Non infected,Shaft,Epithelium,CD4+CD3+,0,327,2409
2501,2,Uncircumcised,Non infected,Shaft,Epithelium,CCR10+,1,327,2409
2501,2,Uncircumcised,Non infected,Shaft,Epithelium,CD3+CCR10+,1,327,2409
2501,2,Uncircumcised,Non infected,Shaft,Epithelium,CD4+,2,327,2409
2501,2,Uncircumcised,Non infected,Shaft,Epithelium,CD4+CD3+CCR10+,5,327,2409
2502,1,Circumcised,4h,Glans,All tissue,CD4+CCR10+,4,703.7,1656
2502,1,Circumcised,4h,Glans,All tissue,CD4+CD3+CCR10+,9,703.7,1656
2502,1,Circumcised,4h,Glans,All tissue,CD3+CCR10+,10,703.7,1656
2502,1,Circumcised,4h,Glans,All tissue,CD3+,0,703.7,1656
2502,1,Circumcised,4h,Glans,All tissue,CD4+,0,703.7,1656
2502,1,Circumcised,4h,Glans,All tissue,CCR10+,0,703.7,1656
2502,1,Circumcised,4h,Glans,All tissue,CD4+CD3+,0,703.7,1656
2502,1,Circumcised,4h,Glans,Connective,CD3+,0,606.4,1029
2502,1,Circumcised,4h,Glans,Connective,CD4+,0,606.4,1029
2502,1,Circumcised,4h,Glans,Connective,CCR10+,0,606.4,1029
2502,1,Circumcised,4h,Glans,Connective,CD4+CD3+,0,606.4,1029
2502,1,Circumcised,4h,Glans,Connective,CD3+CCR10+,4,606.4,1029
2502,1,Circumcised,4h,Glans,Connective,CD4+CCR10+,4,606.4,1029
2502,1,Circumcised,4h,Glans,Connective,CD4+CD3+CCR10+,6,606.4,1029
2502,1,Circumcised,4h,Glans,Epithelium,CD4+CCR10+,0,97.3,627
2502,1,Circumcised,4h,Glans,Epithelium,CD4+CD3+CCR10+,3,97.3,627
2502,1,Circumcised,4h,Glans,Epithelium,CD3+CCR10+,6,97.3,627
2502,1,Circumcised,4h,Glans,Epithelium,CD3+,0,97.3,627
2502,1,Circumcised,4h,Glans,Epithelium,CD4+,0,97.3,627
2502,1,Circumcised,4h,Glans,Epithelium,CCR10+,0,97.3,627
2502,1,Circumcised,4h,Glans,Epithelium,CD4+CD3+,0,97.3,627
2502,2,Circumcised,4h,Glans,All tissue,CD4+CD3+CCR10+,6,612,1612
2502,2,Circumcised,4h,Glans,All tissue,CD3+CCR10+,13,612,1612
2502,2,Circumcised,4h,Glans,All tissue,CD3+,0,612,1612
2502,2,Circumcised,4h,Glans,All tissue,CD4+,0,612,1612
2502,2,Circumcised,4h,Glans,All tissue,CCR10+,0,612,1612
2502,2,Circumcised,4h,Glans,All tissue,CD4+CCR10+,0,612,1612
2502,2,Circumcised,4h,Glans,All tissue,CD4+CD3+,0,612,1612
2502,2,Circumcised,4h,Glans,Connective,CD3+,0,546.6,1086
2502,2,Circumcised,4h,Glans,Connective,CD4+,0,546.6,1086
2502,2,Circumcised,4h,Glans,Connective,CCR10+,0,546.6,1086
2502,2,Circumcised,4h,Glans,Connective,CD4+CCR10+,0,546.6,1086
2502,2,Circumcised,4h,Glans,Connective,CD4+CD3+,0,546.6,1086
2502,2,Circumcised,4h,Glans,Connective,CD4+CD3+CCR10+,6,546.6,1086
2502,2,Circumcised,4h,Glans,Connective,CD3+CCR10+,8,546.6,1086
2502,2,Circumcised,4h,Glans,Epithelium,CD4+CD3+CCR10+,0,65.4,526
2502,2,Circumcised,4h,Glans,Epithelium,CD3+CCR10+,5,65.4,526
2502,2,Circumcised,4h,Glans,Epithelium,CD3+,0,65.4,526
2502,2,Circumcised,4h,Glans,Epithelium,CD4+,0,65.4,526
2502,2,Circumcised,4h,Glans,Epithelium,CCR10+,0,65.4,526
2502,2,Circumcised,4h,Glans,Epithelium,CD4+CCR10+,0,65.4,526
2502,2,Circumcised,4h,Glans,Epithelium,CD4+CD3+,0,65.4,526
2502,3,Circumcised,4h,Glans,All tissue,CD3+,1,658.3,1615
2502,3,Circumcised,4h,Glans,All tissue,CD4+CD3+CCR10+,14,658.3,1615
2502,3,Circumcised,4h,Glans,All tissue,CD3+CCR10+,20,658.3,1615
2502,3,Circumcised,4h,Glans,All tissue,CD4+,0,658.3,1615
2502,3,Circumcised,4h,Glans,All tissue,CCR10+,0,658.3,1615
2502,3,Circumcised,4h,Glans,All tissue,CD4+CCR10+,0,658.3,1615
2502,3,Circumcised,4h,Glans,All tissue,CD4+CD3+,0,658.3,1615
2502,3,Circumcised,4h,Glans,Connective,CD3+,0,578.8,1029
2502,3,Circumcised,4h,Glans,Connective,CD4+,0,578.8,1029
2502,3,Circumcised,4h,Glans,Connective,CCR10+,0,578.8,1029
2502,3,Circumcised,4h,Glans,Connective,CD4+CCR10+,0,578.8,1029
2502,3,Circumcised,4h,Glans,Connective,CD4+CD3+,0,578.8,1029
2502,3,Circumcised,4h,Glans,Connective,CD3+CCR10+,12,578.8,1029
2502,3,Circumcised,4h,Glans,Connective,CD4+CD3+CCR10+,14,578.8,1029
2502,3,Circumcised,4h,Glans,Epithelium,CD4+CD3+CCR10+,0,79.5,586
2502,3,Circumcised,4h,Glans,Epithelium,CD3+,1,79.5,586
2502,3,Circumcised,4h,Glans,Epithelium,CD3+CCR10+,8,79.5,586
2502,3,Circumcised,4h,Glans,Epithelium,CD4+,0,79.5,586
2502,3,Circumcised,4h,Glans,Epithelium,CCR10+,0,79.5,586
2502,3,Circumcised,4h,Glans,Epithelium,CD4+CCR10+,0,79.5,586
2502,3,Circumcised,4h,Glans,Epithelium,CD4+CD3+,0,79.5,586
2502,1,Circumcised,Non infected,Glans,All tissue,CD4+CCR10+,1,716.4,3682
2502,1,Circumcised,Non infected,Glans,All tissue,CD4+CD3+,5,716.4,3682
2502,1,Circumcised,Non infected,Glans,All tissue,CD4+,20,716.4,3682
2502,1,Circumcised,Non infected,Glans,All tissue,CD3+CCR10+,40,716.4,3682
2502,1,Circumcised,Non infected,Glans,All tissue,CD4+CD3+CCR10+,42,716.4,3682
2502,1,Circumcised,Non infected,Glans,All tissue,CD3+,0,716.4,3682
2502,1,Circumcised,Non infected,Glans,All tissue,CCR10+,0,716.4,3682
2502,1,Circumcised,Non infected,Glans,Connective,CD3+,0,460.3,1816
2502,1,Circumcised,Non infected,Glans,Connective,CCR10+,0,460.3,1816
2502,1,Circumcised,Non infected,Glans,Connective,CD4+CCR10+,1,460.3,1816
2502,1,Circumcised,Non infected,Glans,Connective,CD4+CD3+,4,460.3,1816
2502,1,Circumcised,Non infected,Glans,Connective,CD4+,19,460.3,1816
2502,1,Circumcised,Non infected,Glans,Connective,CD3+CCR10+,26,460.3,1816
2502,1,Circumcised,Non infected,Glans,Connective,CD4+CD3+CCR10+,37,460.3,1816
2502,1,Circumcised,Non infected,Glans,Epithelium,CD4+CCR10+,0,256.1,1866
2502,1,Circumcised,Non infected,Glans,Epithelium,CD4+,1,256.1,1866
2502,1,Circumcised,Non infected,Glans,Epithelium,CD4+CD3+,1,256.1,1866
2502,1,Circumcised,Non infected,Glans,Epithelium,CD4+CD3+CCR10+,5,256.1,1866
2502,1,Circumcised,Non infected,Glans,Epithelium,CD3+CCR10+,14,256.1,1866
2502,1,Circumcised,Non infected,Glans,Epithelium,CD3+,0,256.1,1866
2502,1,Circumcised,Non infected,Glans,Epithelium,CCR10+,0,256.1,1866
2502,2,Circumcised,Non infected,Glans,All tissue,CD4+CD3+,2,633.8,3068
2502,2,Circumcised,Non infected,Glans,All tissue,CD4+CD3+CCR10+,11,633.8,3068
2502,2,Circumcised,Non infected,Glans,All tissue,CD3+CCR10+,14,633.8,3068
2502,2,Circumcised,Non infected,Glans,All tissue,CD4+,21,633.8,3068
2502,2,Circumcised,Non infected,Glans,All tissue,CD3+,0,633.8,3068
2502,2,Circumcised,Non infected,Glans,All tissue,CCR10+,0,633.8,3068
2502,2,Circumcised,Non infected,Glans,All tissue,CD4+CCR10+,0,633.8,3068
2502,2,Circumcised,Non infected,Glans,Connective,CD3+,0,461.5,1795
2502,2,Circumcised,Non infected,Glans,Connective,CCR10+,0,461.5,1795
2502,2,Circumcised,Non infected,Glans,Connective,CD4+CCR10+,0,461.5,1795
2502,2,Circumcised,Non infected,Glans,Connective,CD4+CD3+,1,461.5,1795
2502,2,Circumcised,Non infected,Glans,Connective,CD3+CCR10+,9,461.5,1795
2502,2,Circumcised,Non infected,Glans,Connective,CD4+CD3+CCR10+,10,461.5,1795
2502,2,Circumcised,Non infected,Glans,Connective,CD4+,21,461.5,1795
2502,2,Circumcised,Non infected,Glans,Epithelium,CD4+,0,172.2,1273
2502,2,Circumcised,Non infected,Glans,Epithelium,CD4+CD3+,1,172.2,1273
2502,2,Circumcised,Non infected,Glans,Epithelium,CD4+CD3+CCR10+,1,172.2,1273
2502,2,Circumcised,Non infected,Glans,Epithelium,CD3+CCR10+,5,172.2,1273
2502,2,Circumcised,Non infected,Glans,Epithelium,CD3+,0,172.2,1273
2502,2,Circumcised,Non infected,Glans,Epithelium,CCR10+,0,172.2,1273
2502,2,Circumcised,Non infected,Glans,Epithelium,CD4+CCR10+,0,172.2,1273
2502,1,Circumcised,4h,Shaft,All tissue,CD4+,2,761,2494
2502,1,Circumcised,4h,Shaft,All tissue,CD4+CD3+,2,761,2494
2502,1,Circumcised,4h,Shaft,All tissue,CD3+,11,761,2494
2502,1,Circumcised,4h,Shaft,All tissue,CD4+CCR10+,15,761,2494
2502,1,Circumcised,4h,Shaft,All tissue,CD3+CCR10+,18,761,2494
2502,1,Circumcised,4h,Shaft,All tissue,CD4+CD3+CCR10+,37,761,2494
2502,1,Circumcised,4h,Shaft,All tissue,CCR10+,0,761,2494
2502,1,Circumcised,4h,Shaft,Connective,CCR10+,0,623.1,1387
2502,1,Circumcised,4h,Shaft,Connective,CD4+,2,623.1,1387
2502,1,Circumcised,4h,Shaft,Connective,CD4+CD3+,2,623.1,1387
2502,1,Circumcised,4h,Shaft,Connective,CD3+CCR10+,7,623.1,1387
2502,1,Circumcised,4h,Shaft,Connective,CD3+,11,623.1,1387
2502,1,Circumcised,4h,Shaft,Connective,CD4+CCR10+,11,623.1,1387
2502,1,Circumcised,4h,Shaft,Connective,CD4+CD3+CCR10+,30,623.1,1387
2502,1,Circumcised,4h,Shaft,Epithelium,CD3+,0,137.8,1107
2502,1,Circumcised,4h,Shaft,Epithelium,CD4+,0,137.8,1107
2502,1,Circumcised,4h,Shaft,Epithelium,CD4+CD3+,0,137.8,1107
2502,1,Circumcised,4h,Shaft,Epithelium,CD4+CCR10+,4,137.8,1107
2502,1,Circumcised,4h,Shaft,Epithelium,CD4+CD3+CCR10+,7,137.8,1107
2502,1,Circumcised,4h,Shaft,Epithelium,CD3+CCR10+,11,137.8,1107
2502,1,Circumcised,4h,Shaft,Epithelium,CCR10+,0,137.8,1107
2502,1,Circumcised,Non infected,Shaft,All tissue,CD4+CCR10+,1,309.5,2302
2502,1,Circumcised,Non infected,Shaft,All tissue,CCR10+,3,309.5,2302
2502,1,Circumcised,Non infected,Shaft,All tissue,CD4+CD3+CCR10+,25,309.5,2302
2502,1,Circumcised,Non infected,Shaft,All tissue,CD4+,30,309.5,2302
2502,1,Circumcised,Non infected,Shaft,All tissue,CD3+CCR10+,32,309.5,2302
2502,1,Circumcised,Non infected,Shaft,All tissue,CD3+,0,309.5,2302
2502,1,Circumcised,Non infected,Shaft,All tissue,CD4+CD3+,0,309.5,2302
2502,1,Circumcised,Non infected,Shaft,Connective,CD3+,0,164.7,946
2502,1,Circumcised,Non infected,Shaft,Connective,CD4+CD3+,0,164.7,946
2502,1,Circumcised,Non infected,Shaft,Connective,CD4+CCR10+,1,164.7,946
2502,1,Circumcised,Non infected,Shaft,Connective,CCR10+,2,164.7,946
2502,1,Circumcised,Non infected,Shaft,Connective,CD3+CCR10+,9,164.7,946
2502,1,Circumcised,Non infected,Shaft,Connective,CD4+,17,164.7,946
2502,1,Circumcised,Non infected,Shaft,Connective,CD4+CD3+CCR10+,17,164.7,946
2502,1,Circumcised,Non infected,Shaft,Epithelium,CD4+CCR10+,0,144.8,1356
2502,1,Circumcised,Non infected,Shaft,Epithelium,CCR10+,1,144.8,1356
2502,1,Circumcised,Non infected,Shaft,Epithelium,CD4+CD3+CCR10+,8,144.8,1356
2502,1,Circumcised,Non infected,Shaft,Epithelium,CD4+,13,144.8,1356
2502,1,Circumcised,Non infected,Shaft,Epithelium,CD3+CCR10+,23,144.8,1356
2502,1,Circumcised,Non infected,Shaft,Epithelium,CD3+,0,144.8,1356
2502,1,Circumcised,Non infected,Shaft,Epithelium,CD4+CD3+,0,144.8,1356
2502,2,Circumcised,Non infected,Shaft,All tissue,CD4+CCR10+,3,360.5,2453
2502,2,Circumcised,Non infected,Shaft,All tissue,CD4+CD3+CCR10+,24,360.5,2453
2502,2,Circumcised,Non infected,Shaft,All tissue,CD4+,27,360.5,2453
2502,2,Circumcised,Non infected,Shaft,All tissue,CD3+CCR10+,36,360.5,2453
2502,2,Circumcised,Non infected,Shaft,All tissue,CD3+,0,360.5,2453
2502,2,Circumcised,Non infected,Shaft,All tissue,CCR10+,0,360.5,2453
2502,2,Circumcised,Non infected,Shaft,All tissue,CD4+CD3+,0,360.5,2453
2502,2,Circumcised,Non infected,Shaft,Connective,CD3+,0,205.3,1028
2502,2,Circumcised,Non infected,Shaft,Connective,CCR10+,0,205.3,1028
2502,2,Circumcised,Non infected,Shaft,Connective,CD4+CD3+,0,205.3,1028
2502,2,Circumcised,Non infected,Shaft,Connective,CD4+CCR10+,2,205.3,1028
2502,2,Circumcised,Non infected,Shaft,Connective,CD3+CCR10+,19,205.3,1028
2502,2,Circumcised,Non infected,Shaft,Connective,CD4+CD3+CCR10+,22,205.3,1028
2502,2,Circumcised,Non infected,Shaft,Connective,CD4+,25,205.3,1028
2502,2,Circumcised,Non infected,Shaft,Epithelium,CD4+CCR10+,1,155.3,1425
2502,2,Circumcised,Non infected,Shaft,Epithelium,CD4+,2,155.3,1425
2502,2,Circumcised,Non infected,Shaft,Epithelium,CD4+CD3+CCR10+,2,155.3,1425
2502,2,Circumcised,Non infected,Shaft,Epithelium,CD3+CCR10+,17,155.3,1425
2502,2,Circumcised,Non infected,Shaft,Epithelium,CD3+,0,155.3,1425
2502,2,Circumcised,Non infected,Shaft,Epithelium,CCR10+,0,155.3,1425
2502,2,Circumcised,Non infected,Shaft,Epithelium,CD4+CD3+,0,155.3,1425
2502,3,Circumcised,Non infected,Shaft,All tissue,CD3+CCR10+,16,250.7,1899
2502,3,Circumcised,Non infected,Shaft,All tissue,CD4+CD3+CCR10+,19,250.7,1899
2502,3,Circumcised,Non infected,Shaft,All tissue,CD4+,20,250.7,1899
2502,3,Circumcised,Non infected,Shaft,All tissue,CD3+,0,250.7,1899
2502,3,Circumcised,Non infected,Shaft,All tissue,CCR10+,0,250.7,1899
2502,3,Circumcised,Non infected,Shaft,All tissue,CD4+CCR10+,0,250.7,1899
2502,3,Circumcised,Non infected,Shaft,All tissue,CD4+CD3+,0,250.7,1899
2502,3,Circumcised,Non infected,Shaft,Connective,CD3+,0,107.9,625
2502,3,Circumcised,Non infected,Shaft,Connective,CCR10+,0,107.9,625
2502,3,Circumcised,Non infected,Shaft,Connective,CD4+CCR10+,0,107.9,625
2502,3,Circumcised,Non infected,Shaft,Connective,CD4+CD3+,0,107.9,625
2502,3,Circumcised,Non infected,Shaft,Connective,CD3+CCR10+,10,107.9,625
2502,3,Circumcised,Non infected,Shaft,Connective,CD4+,17,107.9,625
2502,3,Circumcised,Non infected,Shaft,Connective,CD4+CD3+CCR10+,18,107.9,625
2502,3,Circumcised,Non infected,Shaft,Epithelium,CD4+CD3+CCR10+,1,142.8,1274
2502,3,Circumcised,Non infected,Shaft,Epithelium,CD4+,3,142.8,1274
2502,3,Circumcised,Non infected,Shaft,Epithelium,CD3+CCR10+,6,142.8,1274
2502,3,Circumcised,Non infected,Shaft,Epithelium,CD3+,0,142.8,1274
2502,3,Circumcised,Non infected,Shaft,Epithelium,CCR10+,0,142.8,1274
2502,3,Circumcised,Non infected,Shaft,Epithelium,CD4+CCR10+,0,142.8,1274
2502,3,Circumcised,Non infected,Shaft,Epithelium,CD4+CD3+,0,142.8,1274
2502,4,Circumcised,Non infected,Shaft,All tissue,CCR10+,2,495.4,3487
2502,4,Circumcised,Non infected,Shaft,All tissue,CD4+,21,495.4,3487
2502,4,Circumcised,Non infected,Shaft,All tissue,CD4+CCR10+,22,495.4,3487
2502,4,Circumcised,Non infected,Shaft,All tissue,CD3+CCR10+,31,495.4,3487
2502,4,Circumcised,Non infected,Shaft,All tissue,CD4+CD3+CCR10+,40,495.4,3487
2502,4,Circumcised,Non infected,Shaft,All tissue,CD3+,0,495.4,3487
2502,4,Circumcised,Non infected,Shaft,All tissue,CD4+CD3+,0,495.4,3487
2502,4,Circumcised,Non infected,Shaft,Connective,CD3+,0,409.6,2632
2502,4,Circumcised,Non infected,Shaft,Connective,CCR10+,0,409.6,2632
2502,4,Circumcised,Non infected,Shaft,Connective,CD4+CD3+,0,409.6,2632
2502,4,Circumcised,Non infected,Shaft,Connective,CD4+,17,409.6,2632
2502,4,Circumcised,Non infected,Shaft,Connective,CD4+CCR10+,22,409.6,2632
2502,4,Circumcised,Non infected,Shaft,Connective,CD3+CCR10+,23,409.6,2632
2502,4,Circumcised,Non infected,Shaft,Connective,CD4+CD3+CCR10+,37,409.6,2632
2502,4,Circumcised,Non infected,Shaft,Epithelium,CD4+CCR10+,0,85.8,855
2502,4,Circumcised,Non infected,Shaft,Epithelium,CCR10+,2,85.8,855
2502,4,Circumcised,Non infected,Shaft,Epithelium,CD4+CD3+CCR10+,3,85.8,855
2502,4,Circumcised,Non infected,Shaft,Epithelium,CD4+,4,85.8,855
2502,4,Circumcised,Non infected,Shaft,Epithelium,CD3+CCR10+,8,85.8,855
2502,4,Circumcised,Non infected,Shaft,Epithelium,CD3+,0,85.8,855
2502,4,Circumcised,Non infected,Shaft,Epithelium,CD4+CD3+,0,85.8,855
2519,1,Uncircumcised,4h,Glans,All tissue,CD4+CD3+CCR10+,9,279.8,1267
2519,1,Uncircumcised,4h,Glans,All tissue,CD3+CCR10+,14,279.8,1267
2519,1,Uncircumcised,4h,Glans,All tissue,CD3+,0,279.8,1267
2519,1,Uncircumcised,4h,Glans,All tissue,CD4+,0,279.8,1267
2519,1,Uncircumcised,4h,Glans,All tissue,CCR10+,0,279.8,1267
2519,1,Uncircumcised,4h,Glans,All tissue,CD4+CCR10+,0,279.8,1267
2519,1,Uncircumcised,4h,Glans,All tissue,CD4+CD3+,0,279.8,1267
2519,1,Uncircumcised,4h,Glans,Connective,CD3+,0,170.3,412
2519,1,Uncircumcised,4h,Glans,Connective,CD4+,0,170.3,412
2519,1,Uncircumcised,4h,Glans,Connective,CCR10+,0,170.3,412
2519,1,Uncircumcised,4h,Glans,Connective,CD4+CCR10+,0,170.3,412
2519,1,Uncircumcised,4h,Glans,Connective,CD4+CD3+,0,170.3,412
2519,1,Uncircumcised,4h,Glans,Connective,CD4+CD3+CCR10+,2,170.3,412
2519,1,Uncircumcised,4h,Glans,Connective,CD3+CCR10+,4,170.3,412
2519,1,Uncircumcised,4h,Glans,Epithelium,CD4+CD3+CCR10+,7,109.4,855
2519,1,Uncircumcised,4h,Glans,Epithelium,CD3+CCR10+,10,109.4,855
2519,1,Uncircumcised,4h,Glans,Epithelium,CD3+,0,109.4,855
2519,1,Uncircumcised,4h,Glans,Epithelium,CD4+,0,109.4,855
2519,1,Uncircumcised,4h,Glans,Epithelium,CCR10+,0,109.4,855
2519,1,Uncircumcised,4h,Glans,Epithelium,CD4+CCR10+,0,109.4,855
2519,1,Uncircumcised,4h,Glans,Epithelium,CD4+CD3+,0,109.4,855
2519,2,Uncircumcised,4h,Glans,All tissue,CD4+CCR10+,1,322.3,1440
2519,2,Uncircumcised,4h,Glans,All tissue,CD4+CD3+CCR10+,11,322.3,1440
2519,2,Uncircumcised,4h,Glans,All tissue,CD3+CCR10+,19,322.3,1440
2519,2,Uncircumcised,4h,Glans,All tissue,CD3+,0,322.3,1440
2519,2,Uncircumcised,4h,Glans,All tissue,CD4+,0,322.3,1440
2519,2,Uncircumcised,4h,Glans,All tissue,CCR10+,0,322.3,1440
2519,2,Uncircumcised,4h,Glans,All tissue,CD4+CD3+,0,322.3,1440
2519,2,Uncircumcised,4h,Glans,Connective,CD3+,0,199.2,629
2519,2,Uncircumcised,4h,Glans,Connective,CD4+,0,199.2,629
2519,2,Uncircumcised,4h,Glans,Connective,CCR10+,0,199.2,629
2519,2,Uncircumcised,4h,Glans,Connective,CD4+CCR10+,0,199.2,629
2519,2,Uncircumcised,4h,Glans,Connective,CD4+CD3+,0,199.2,629
2519,2,Uncircumcised,4h,Glans,Connective,CD3+CCR10+,9,199.2,629
2519,2,Uncircumcised,4h,Glans,Connective,CD4+CD3+CCR10+,10,199.2,629
2519,2,Uncircumcised,4h,Glans,Epithelium,CD4+CCR10+,1,123.1,811
2519,2,Uncircumcised,4h,Glans,Epithelium,CD4+CD3+CCR10+,1,123.1,811
2519,2,Uncircumcised,4h,Glans,Epithelium,CD3+CCR10+,10,123.1,811
2519,2,Uncircumcised,4h,Glans,Epithelium,CD3+,0,123.1,811
2519,2,Uncircumcised,4h,Glans,Epithelium,CD4+,0,123.1,811
2519,2,Uncircumcised,4h,Glans,Epithelium,CCR10+,0,123.1,811
2519,2,Uncircumcised,4h,Glans,Epithelium,CD4+CD3+,0,123.1,811
2519,3,Uncircumcised,4h,Glans,All tissue,CD4+CCR10+,1,286.7,934
2519,3,Uncircumcised,4h,Glans,All tissue,CD4+CD3+CCR10+,9,286.7,934
2519,3,Uncircumcised,4h,Glans,All tissue,CD3+CCR10+,27,286.7,934
2519,3,Uncircumcised,4h,Glans,All tissue,CD3+,0,286.7,934
2519,3,Uncircumcised,4h,Glans,All tissue,CD4+,0,286.7,934
2519,3,Uncircumcised,4h,Glans,All tissue,CCR10+,0,286.7,934
2519,3,Uncircumcised,4h,Glans,All tissue,CD4+CD3+,0,286.7,934
2519,3,Uncircumcised,4h,Glans,Connective,CD3+,0,184,253
2519,3,Uncircumcised,4h,Glans,Connective,CD4+,0,184,253
2519,3,Uncircumcised,4h,Glans,Connective,CCR10+,0,184,253
2519,3,Uncircumcised,4h,Glans,Connective,CD4+CD3+,0,184,253
2519,3,Uncircumcised,4h,Glans,Connective,CD4+CCR10+,1,184,253
2519,3,Uncircumcised,4h,Glans,Connective,CD4+CD3+CCR10+,7,184,253
2519,3,Uncircumcised,4h,Glans,Connective,CD3+CCR10+,10,184,253
2519,3,Uncircumcised,4h,Glans,Epithelium,CD4+CCR10+,0,102.7,681
2519,3,Uncircumcised,4h,Glans,Epithelium,CD4+CD3+CCR10+,2,102.7,681
2519,3,Uncircumcised,4h,Glans,Epithelium,CD3+CCR10+,17,102.7,681
2519,3,Uncircumcised,4h,Glans,Epithelium,CD3+,0,102.7,681
2519,3,Uncircumcised,4h,Glans,Epithelium,CD4+,0,102.7,681
2519,3,Uncircumcised,4h,Glans,Epithelium,CCR10+,0,102.7,681
2519,3,Uncircumcised,4h,Glans,Epithelium,CD4+CD3+,0,102.7,681
2519,1,Uncircumcised,Non infected,Glans,All tissue,CD4+CD3+CCR10+,8,245.1,1579
2519,1,Uncircumcised,Non infected,Glans,All tissue,CD4+,11,245.1,1579
2519,1,Uncircumcised,Non infected,Glans,All tissue,CD3+CCR10+,16,245.1,1579
2519,1,Uncircumcised,Non infected,Glans,All tissue,CD3+,0,245.1,1579
2519,1,Uncircumcised,Non infected,Glans,All tissue,CCR10+,0,245.1,1579
2519,1,Uncircumcised,Non infected,Glans,All tissue,CD4+CCR10+,0,245.1,1579
2519,1,Uncircumcised,Non infected,Glans,All tissue,CD4+CD3+,0,245.1,1579
2519,1,Uncircumcised,Non infected,Glans,Connective,CD3+,0,121.2,584
2519,1,Uncircumcised,Non infected,Glans,Connective,CCR10+,0,121.2,584
2519,1,Uncircumcised,Non infected,Glans,Connective,CD4+CCR10+,0,121.2,584
2519,1,Uncircumcised,Non infected,Glans,Connective,CD4+CD3+,0,121.2,584
2519,1,Uncircumcised,Non infected,Glans,Connective,CD3+CCR10+,3,121.2,584
2519,1,Uncircumcised,Non infected,Glans,Connective,CD4+CD3+CCR10+,6,121.2,584
2519,1,Uncircumcised,Non infected,Glans,Connective,CD4+,9,121.2,584
2519,1,Uncircumcised,Non infected,Glans,Epithelium,CD4+,2,123.9,995
2519,1,Uncircumcised,Non infected,Glans,Epithelium,CD4+CD3+CCR10+,2,123.9,995
2519,1,Uncircumcised,Non infected,Glans,Epithelium,CD3+CCR10+,13,123.9,995
2519,1,Uncircumcised,Non infected,Glans,Epithelium,CD3+,0,123.9,995
2519,1,Uncircumcised,Non infected,Glans,Epithelium,CCR10+,0,123.9,995
2519,1,Uncircumcised,Non infected,Glans,Epithelium,CD4+CCR10+,0,123.9,995
2519,1,Uncircumcised,Non infected,Glans,Epithelium,CD4+CD3+,0,123.9,995
2519,2,Uncircumcised,Non infected,Glans,All tissue,CD4+,5,308.3,2051
2519,2,Uncircumcised,Non infected,Glans,All tissue,CD3+CCR10+,16,308.3,2051
2519,2,Uncircumcised,Non infected,Glans,All tissue,CD4+CD3+CCR10+,16,308.3,2051
2519,2,Uncircumcised,Non infected,Glans,All tissue,CD3+,0,308.3,2051
2519,2,Uncircumcised,Non infected,Glans,All tissue,CCR10+,0,308.3,2051
2519,2,Uncircumcised,Non infected,Glans,All tissue,CD4+CCR10+,0,308.3,2051
2519,2,Uncircumcised,Non infected,Glans,All tissue,CD4+CD3+,0,308.3,2051
2519,2,Uncircumcised,Non infected,Glans,Connective,CD3+,0,150,637
2519,2,Uncircumcised,Non infected,Glans,Connective,CCR10+,0,150,637
